,k,silhouette,calinski_harabasz,davies_bouldin,inertia,cluster_size,cluster_sum_dist,cluster_mean_dist,time
318,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,220,188.9752477419343,0.9259268341816604,758.3279831409454
319,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,247,208.54977477407158,0.9176650959396131,758.3279831409454
320,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,258,224.19990372730467,0.931323091254932,758.3279831409454
321,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,3476,3416.048097895041,0.9911051341960836,758.3279831409454
322,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,286,256.9068281561028,0.9471376663989463,758.3279831409454
323,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,358,320.26999197416313,0.945298296226098,758.3279831409454
324,55,0.021542174810269345,44.648792211313406,5.6284610764067775,17886.88544688945,381,346.98381391363347,0.9540232313548992,758.3279831409454
325,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,109,85.0483915164296,0.8798783114004728,813.3136601448059
326,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,698,651.338489508994,0.9657678392105038,813.3136601448059
327,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,499,466.9191307269331,0.9670964323848003,813.3136601448059
328,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,368,263.22742970882325,0.8413579910532571,813.3136601448059
329,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,411,348.05854045373246,0.9190727213265498,813.3136601448059
330,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,419,386.49044087254975,0.960113437607934,813.3136601448059
331,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,274,218.76774298746028,0.8913176478210253,813.3136601448059
332,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,177,130.9450682239259,0.856735883365024,813.3136601448059
333,60,0.024697031430003673,42.79998424464149,5.571455697180726,17797.216543523755,542,451.69928444701907,0.9115824638788159,813.3136601448059
